num_chars_from,uppercase_percentage_from,date,content_type,content_transfer_encoding,num_chars_message_id,label
20,0.0,2016-02-22 10:28:26,multipart/mixed,NULL,NULL,1
17,0.0,2016-02-23 14:00:38,text/plain,quoted-printable,80,1
26,0.0,2016-02-23 21:29:41,multipart/alternative,NULL,NULL,1
20,0.0,2016-02-25 14:41:18,multipart/alternative,NULL,NULL,1
20,0.0,2016-02-26 10:18:06,multipart/mixed,NULL,NULL,1
28,0.0,2016-02-25 18:31:10,multipart/alternative,NULL,73,1
20,0.0,2016-02-26 00:21:39,multipart/mixed,NULL,NULL,1
24,0.0,2016-02-28 20:19:33,multipart/alternative,NULL,51,1
17,0.0,2016-02-28 16:43:43,NULL,8bit,NULL,1
30,0.0,2016-02-29 03:13:22,multipart/alternative,NULL,NULL,1
20,0.0,2016-02-29 21:46:27,multipart/mixed,NULL,NULL,1
21,0.0,2016-03-01 08:08:43,multipart/alternative,NULL,NULL,1
31,0.0,2016-03-01 20:37:25,multipart/alternative,NULL,52,1
39,0.0,2016-03-02 00:16:49,multipart/alternative,NULL,NULL,1
15,0.0,2016-03-02 17:06:54,multipart/alternative,NULL,59,1
16,0.0,2016-03-03 13:37:32,multipart/alternative,NULL,NULL,1
17,0.0,2016-03-03 18:59:38,text/html,7bit,39,1
33,0.0,2016-03-04 15:17:44,multipart/related,NULL,53,1
16,0.0,2016-03-05 06:10:41,multipart/alternative,NULL,NULL,1
19,0.0,2016-03-05 21:05:26,multipart/alternative,NULL,68,1
24,0.0,2016-03-06 06:34:55,multipart/related,NULL,47,1
33,0.0,2016-03-07 02:41:50,multipart/related,NULL,53,1
25,0.0,2016-03-07 05:56:27,multipart/alternative,NULL,NULL,1
24,0.0,2016-03-07 08:39:32,multipart/related,NULL,47,1
16,0.0,2016-03-07 16:20:54,multipart/alternative,NULL,NULL,1
24,0.0,2016-03-09 16:37:09,multipart/mixed,NULL,NULL,1
28,10.0,2016-03-10 08:28:09,multipart/alternative,NULL,60,1
27,0.0,2016-03-10 17:25:14,text/plain,quoted-printable,61,1
21,0.0,2016-03-10 16:29:09,multipart/mixed,NULL,NULL,1
28,10.0,2016-03-11 13:33:32,multipart/alternative,NULL,60,1
24,0.0,2016-03-12 00:44:45,multipart/mixed,NULL,47,1
NULL,NULL,2016-03-12 14:04:28,multipart/alternative,NULL,NULL,1
32,0.0,2016-03-11 17:58:55,multipart/alternative,NULL,NULL,1
20,15.384615384615385,2016-03-14 16:49:36,multipart/alternative,NULL,67,1
14,0.0,2016-03-16 02:35:49,text/html,7bit,47,1
22,54.54545454545454,2016-03-16 23:05:21,multipart/mixed,NULL,NULL,1
26,0.0,2016-03-18 23:00:31,multipart/alternative,NULL,59,1
26,0.0,2016-03-18 23:16:47,multipart/alternative,NULL,59,1
23,0.0,2016-03-19 00:03:48,text/html,base64,NULL,1
24,0.0,2016-03-19 11:55:25,multipart/mixed,NULL,49,1
17,0.0,2016-03-15 08:45:34,multipart/alternative,NULL,NULL,1
17,0.0,2016-03-16 11:46:40,multipart/alternative,NULL,NULL,1
26,4.545454545454546,2016-03-22 03:56:56,text/html,8bit,NULL,1
26,4.545454545454546,2016-03-22 07:20:56,text/html,8bit,NULL,1
23,0.0,2016-03-22 08:05:54,multipart/alternative,NULL,59,1
31,0.0,2016-03-22 10:23:01,multipart/alternative,NULL,NULL,1
31,0.0,2016-03-22 23:50:45,multipart/alternative,NULL,NULL,1
21,11.76470588235294,2016-03-23 10:22:36,multipart/alternative,NULL,62,1
30,0.0,2016-03-11 16:05:13,multipart/alternative,NULL,NULL,1
15,0.0,2016-03-24 06:06:38,multipart/mixed,NULL,41,1
18,0.0,2016-03-24 18:23:53,multipart/alternative,NULL,NULL,1
14,0.0,2016-03-25 12:55:10,multipart/alternative,NULL,NULL,1
23,0.0,2016-03-25 21:23:16,multipart/alternative,NULL,NULL,1
24,0.0,2016-03-26 00:34:07,multipart/related,NULL,47,1
24,0.0,2016-03-26 04:42:39,multipart/related,NULL,47,1
24,0.0,2016-03-26 11:51:18,text/html,quoted-printable,47,1
23,0.0,2016-03-27 00:03:50,multipart/mixed,NULL,NULL,1
22,0.0,2016-03-28 02:26:36,multipart/mixed,NULL,NULL,1
17,7.142857142857142,2016-03-29 23:17:16,NULL,NULL,NULL,1
29,0.0,2016-03-29 23:20:31,multipart/alternative,NULL,58,1
18,0.0,2016-03-30 11:05:21,text/plain,quoted-printable,61,1
18,0.0,2016-03-30 15:14:17,text/plain,quoted-printable,61,1
20,0.0,2016-03-31 17:23:50,NULL,NULL,NULL,1
29,0.0,2016-03-31 16:49:31,multipart/alternative,NULL,60,1
24,0.0,2016-04-01 07:24:02,multipart/alternative,NULL,NULL,1
24,0.0,2016-04-03 13:38:56,multipart/alternative,NULL,NULL,1
22,0.0,2016-04-03 23:43:59,multipart/alternative,NULL,NULL,1
22,0.0,2016-04-04 00:26:06,multipart/alternative,NULL,NULL,1
37,0.0,2016-04-04 08:18:54,text/plain,quoted-printable,68,1
24,0.0,2016-04-05 23:19:49,multipart/mixed,NULL,47,1
24,10.526315789473683,2016-04-06 14:08:31,multipart/alternative,NULL,53,1
26,0.0,2016-04-06 18:46:41,multipart/alternative,NULL,58,1
24,10.526315789473683,2016-04-07 10:43:40,multipart/alternative,NULL,53,1
25,9.523809523809524,2016-04-08 08:14:39,multipart/alternative,NULL,66,1
24,0.0,2016-04-08 17:53:39,multipart/mixed,NULL,47,1
15,0.0,2016-04-12 04:10:49,multipart/related,NULL,43,1
31,0.0,2016-04-11 09:01:00,multipart/alternative,NULL,34,1
20,0.0,2016-04-11 12:37:49,multipart/alternative,NULL,62,1
27,0.0,2016-04-11 14:32:45,multipart/mixed,NULL,NULL,1
15,0.0,2016-04-13 08:09:39,multipart/alternative,NULL,NULL,1
15,0.0,2016-04-13 10:14:31,multipart/alternative,NULL,NULL,1
24,0.0,2016-04-13 13:02:12,multipart/mixed,NULL,55,1
28,0.0,2016-04-14 14:54:11,multipart/alternative,NULL,68,1
27,19.047619047619047,2016-04-15 15:27:58,multipart/mixed,NULL,50,1
21,0.0,2016-04-15 20:28:26,multipart/alternative,NULL,80,1
22,0.0,2016-04-15 22:28:08,multipart/alternative,NULL,NULL,1
16,0.0,2016-04-15 23:29:12,multipart/alternative,NULL,48,1
19,0.0,2016-04-16 14:24:26,multipart/mixed,NULL,50,1
16,250.0,2016-04-17 11:31:26,multipart/alternative,NULL,NULL,1
23,0.0,2016-04-18 00:33:07,text/html,7bit,NULL,1
22,0.0,2016-04-18 14:39:37,multipart/alternative,NULL,66,1
21,0.0,2016-04-18 16:26:10,multipart/alternative,NULL,80,1
24,0.0,2016-04-18 16:14:27,multipart/mixed,NULL,48,1
19,0.0,2016-04-19 12:11:21,multipart/alternative,NULL,NULL,1
24,0.0,2016-04-18 23:48:40,multipart/alternative,NULL,49,1
16,0.0,2016-04-20 00:22:01,multipart/alternative,NULL,NULL,1
26,0.0,2016-04-20 08:22:12,multipart/alternative,NULL,59,1
26,0.0,2016-04-20 14:12:57,multipart/mixed,NULL,NULL,1
28,4.0,2016-04-20 22:25:06,multipart/alternative,NULL,82,1
28,4.0,2016-04-20 22:45:22,multipart/alternative,NULL,82,1
23,0.0,2016-04-21 14:04:36,multipart/mixed,NULL,50,1
24,0.0,2016-04-21 17:25:13,multipart/mixed,NULL,NULL,1
26,0.0,2016-04-21 22:55:26,multipart/alternative,NULL,59,1
26,0.0,2016-04-21 22:55:26,multipart/alternative,NULL,59,1
24,0.0,2016-04-22 17:47:55,NULL,NULL,47,1
24,0.0,2016-04-25 10:43:24,multipart/alternative,NULL,59,1
28,19.047619047619047,2016-04-26 04:11:58,multipart/alternative,NULL,NULL,1
14,0.0,2016-04-27 08:09:28,multipart/alternative,NULL,NULL,1
25,0.0,2016-04-26 23:24:05,multipart/alternative,NULL,59,1
33,0.0,2016-04-28 02:47:03,multipart/related,NULL,43,1
13,0.0,2016-04-29 04:13:17,text/html,quoted-printable,66,1
21,0.0,2016-04-25 15:38:59,text/html,base64,NULL,1
26,0.0,2016-05-02 11:13:50,multipart/alternative,NULL,52,1
26,0.0,2016-05-02 11:28:26,multipart/alternative,NULL,52,1
19,0.0,2016-05-01 01:15:33,NULL,NULL,NULL,1
35,6.666666666666667,2016-05-04 13:05:55,multipart/alternative,NULL,62,1
20,6.25,2016-05-04 01:50:05,multipart/mixed,NULL,NULL,1
24,0.0,2016-05-04 21:32:45,multipart/alternative,NULL,56,1
24,15.789473684210526,2016-05-04 18:06:45,multipart/alternative,NULL,57,1
19,0.0,2016-05-05 04:50:38,multipart/alternative,NULL,51,1
21,13.333333333333334,2016-05-05 18:17:05,multipart/alternative,NULL,63,1
24,0.0,2016-05-04 16:31:08,multipart/alternative,NULL,NULL,1
24,0.0,2016-05-06 16:18:52,multipart/mixed,NULL,48,1
17,0.0,2016-05-09 02:36:18,multipart/alternative,NULL,NULL,1
18,0.0,2016-05-09 14:31:59,text/html,8bit,NULL,1
19,0.0,2016-05-09 15:55:44,multipart/alternative,NULL,NULL,1
18,0.0,2016-05-10 05:14:09,multipart/alternative,NULL,NULL,1
20,0.0,2016-05-11 01:47:06,NULL,NULL,49,1
21,0.0,2016-05-11 16:50:20,multipart/alternative,NULL,50,1
24,0.0,2016-05-11 20:46:29,multipart/related,NULL,47,1
21,0.0,2016-05-12 14:53:13,multipart/alternative,NULL,NULL,1
21,0.0,2016-05-12 21:47:54,multipart/alternative,NULL,NULL,1
21,0.0,2016-05-13 02:48:35,multipart/alternative,NULL,NULL,1
26,0.0,2016-05-13 21:27:35,multipart/alternative,NULL,33,1
27,0.0,2016-05-15 05:27:32,text/html,quoted-printable,43,1
18,0.0,2016-05-16 12:10:20,NULL,NULL,NULL,1
22,0.0,2016-05-16 16:27:19,multipart/mixed,NULL,49,1
27,0.0,2016-05-17 05:56:15,text/html,quoted-printable,50,1
24,0.0,2016-05-17 22:42:46,multipart/mixed,NULL,47,1
24,0.0,2016-05-19 16:46:51,multipart/related,NULL,47,1
19,0.0,2016-05-22 14:39:15,multipart/alternative,NULL,50,1
24,0.0,2016-05-22 19:00:23,multipart/related,NULL,47,1
19,0.0,2016-05-22 20:58:36,multipart/alternative,NULL,50,1
20,0.0,2016-05-23 00:59:04,NULL,NULL,NULL,1
13,0.0,2016-05-23 19:05:12,multipart/mixed,NULL,49,1
24,0.0,2016-05-23 21:21:33,multipart/alternative,NULL,50,1
24,0.0,2016-05-23 21:33:17,multipart/related,NULL,47,1
27,0.0,2016-05-24 23:05:54,multipart/alternative,NULL,NULL,1
24,0.0,2016-05-25 11:49:44,multipart/related,NULL,47,1
19,0.0,2016-05-26 01:31:34,multipart/alternative,NULL,50,1
27,0.0,2016-05-26 11:48:57,text/plain,quoted-printable,67,1
21,0.0,2016-05-26 14:13:07,multipart/alternative,NULL,NULL,1
22,0.0,2016-05-26 19:07:07,multipart/alternative,NULL,NULL,1
23,0.0,2016-05-26 21:20:47,multipart/alternative,8bit,59,1
21,0.0,2016-05-26 18:01:11,multipart/alternative,NULL,NULL,1
24,0.0,2016-05-28 00:32:38,multipart/related,NULL,47,1
18,0.0,2016-05-28 11:05:50,text/plain,quoted-printable,60,1
29,0.0,2016-05-27 12:59:52,multipart/alternative,NULL,NULL,1
18,0.0,2016-05-28 23:16:54,multipart/alternative,NULL,NULL,1
25,0.0,2016-05-29 07:30:24,multipart/related,NULL,63,1
24,0.0,2016-05-29 15:23:34,multipart/related,NULL,47,1
37,0.0,2016-06-01 10:31:48,multipart/alternative,NULL,37,1
29,4.0,2016-06-02 17:18:02,text/html,quoted-printable,54,1
60,0.0,2016-06-03 02:43:33,multipart/related,NULL,47,1
16,7.6923076923076925,2016-06-03 15:00:31,multipart/alternative,NULL,48,1
24,0.0,2016-06-07 08:08:51,multipart/mixed,NULL,47,1
20,0.0,2016-06-08 02:13:52,text/plain,quoted-printable,NULL,1
31,0.0,2016-06-08 16:35:15,multipart/mixed,NULL,NULL,1
24,0.0,2016-06-10 07:53:39,multipart/alternative,NULL,55,1
26,0.0,2016-06-11 09:25:31,multipart/alternative,NULL,80,1
19,0.0,2016-06-13 01:58:17,text/html,8bit,NULL,1
31,0.0,2016-06-13 12:27:43,text/plain,8bit,NULL,1
24,0.0,2016-06-13 17:11:14,multipart/mixed,NULL,47,1
16,0.0,2016-06-13 18:16:23,text/html,quoted-printable,40,1
15,0.0,2016-06-13 18:46:47,multipart/alternative,NULL,NULL,1
26,0.0,2016-06-13 22:35:52,multipart/alternative,NULL,NULL,1
20,0.0,2016-06-14 01:27:30,text/html,quoted-printable,54,1
29,0.0,2016-05-29 23:17:59,NULL,quoted-printable,51,1
21,0.0,2016-05-30 05:52:31,multipart/alternative,NULL,60,1
31,0.0,2016-06-14 05:09:01,text/html,8bit,66,1
17,0.0,2016-06-14 07:38:56,multipart/related,NULL,45,1
22,0.0,2016-06-14 17:16:07,multipart/mixed,NULL,NULL,1
20,0.0,2016-06-15 00:59:31,multipart/mixed,NULL,NULL,1
23,0.0,2016-06-16 16:48:46,text/html,7bit,81,1
24,5.263157894736842,2016-06-16 18:58:21,text/html,NULL,NULL,1
17,18.181818181818183,2016-06-16 21:43:22,text/plain,quoted-printable,63,1
27,0.0,2016-06-18 16:58:47,multipart/alternative,NULL,NULL,1
10,0.0,2016-06-15 03:53:13,multipart/alternative,NULL,NULL,1
24,0.0,2016-06-22 17:37:01,multipart/mixed,NULL,47,1
24,15.789473684210526,2016-06-23 11:59:40,multipart/mixed,NULL,49,1
17,7.142857142857142,2016-06-25 00:02:13,text/html,8bit,NULL,1
17,7.142857142857142,2016-06-25 00:02:15,text/html,8bit,NULL,1
17,7.142857142857142,2016-06-25 00:02:18,text/html,8bit,NULL,1
22,0.0,2016-06-25 04:25:11,NULL,NULL,NULL,1
22,0.0,2016-06-25 05:45:08,NULL,NULL,NULL,1
22,0.0,2016-06-25 07:07:55,NULL,NULL,NULL,1
20,0.0,2016-06-25 09:48:37,NULL,NULL,NULL,1
20,0.0,2016-06-25 10:33:50,NULL,NULL,NULL,1
27,0.0,2016-06-29 00:31:05,multipart/alternative,NULL,53,1
25,0.0,2016-06-29 15:03:21,multipart/alternative,NULL,61,1
25,0.0,2016-06-29 15:06:00,multipart/alternative,NULL,60,1
27,20.0,2016-06-28 12:37:53,multipart/mixed,NULL,NULL,1
28,0.0,2016-06-22 18:01:23,multipart/alternative,NULL,67,1
23,0.0,2016-06-27 17:49:48,text/plain,7bit,61,1
11,0.0,2016-07-02 04:53:05,multipart/alternative,NULL,51,1
32,0.0,2016-07-06 01:34:22,multipart/alternative,NULL,NULL,1
39,21.428571428571427,2016-07-05 02:17:38,multipart/alternative,NULL,NULL,1
15,0.0,2016-07-05 02:26:05,multipart/alternative,NULL,NULL,1
32,0.0,2016-07-06 05:18:50,multipart/alternative,NULL,NULL,1
19,0.0,2016-07-10 17:15:00,multipart/alternative,NULL,NULL,1
24,0.0,2016-07-12 13:35:15,multipart/mixed,NULL,47,1
19,0.0,2016-07-12 19:19:19,multipart/mixed,NULL,NULL,1
14,0.0,2016-07-12 20:46:04,multipart/mixed,NULL,48,1
16,0.0,2016-07-13 07:28:23,text/html,NULL,NULL,1
24,0.0,2016-07-14 00:10:21,multipart/mixed,NULL,47,1
26,0.0,2016-07-14 00:26:07,multipart/alternative,NULL,53,1
33,0.0,2016-07-16 08:20:56,text/html,NULL,NULL,1
21,0.0,2016-07-20 02:35:56,multipart/alternative,NULL,58,1
21,0.0,2016-07-20 04:15:46,multipart/alternative,NULL,58,1
19,0.0,2016-07-20 04:20:53,text/html,NULL,NULL,1
19,13.333333333333334,2016-07-20 23:27:44,multipart/mixed,NULL,NULL,1
24,15.789473684210526,2016-07-21 19:57:41,multipart/alternative,NULL,NULL,1
30,0.0,2016-07-22 05:49:24,multipart/alternative,NULL,63,1
22,11.11111111111111,2016-07-21 21:46:22,text/plain,quoted-printable,69,1
21,0.0,2016-07-24 04:59:32,text/plain,base64,NULL,1
24,0.0,2016-07-24 20:34:35,multipart/mixed,NULL,47,1
21,0.0,2016-07-25 01:50:43,NULL,NULL,NULL,1
32,0.0,2016-07-25 20:53:31,multipart/mixed,NULL,47,1
24,0.0,2016-07-26 00:23:38,multipart/related,NULL,47,1
21,0.0,2016-07-29 02:09:06,multipart/mixed,NULL,51,1
26,0.0,2016-07-29 17:07:23,multipart/alternative,NULL,NULL,1
17,0.0,2016-08-02 00:31:13,multipart/alternative,NULL,NULL,1
24,0.0,2016-08-02 14:10:34,text/html,8bit,39,1
24,0.0,2016-08-02 14:10:34,text/html,8bit,39,1
24,0.0,2016-08-02 18:41:16,multipart/related,NULL,47,1
24,0.0,2016-08-02 23:14:49,multipart/related,NULL,47,1
24,0.0,2016-08-03 17:50:35,multipart/related,NULL,47,1
23,0.0,2016-08-05 17:37:06,multipart/related,NULL,42,1
25,0.0,2016-08-06 01:43:10,multipart/alternative,NULL,52,1
23,0.0,2016-08-07 04:06:42,multipart/alternative,NULL,NULL,1
18,0.0,2016-08-07 06:44:38,text/html,8bit,47,1
24,0.0,2016-08-08 19:35:39,multipart/related,NULL,47,1
29,0.0,2016-08-09 10:28:43,text/html,quoted-printable,NULL,1
11,0.0,2016-08-09 16:06:57,multipart/alternative,NULL,NULL,1
24,0.0,2016-08-10 00:15:12,multipart/related,NULL,47,1
30,0.0,2016-08-11 02:41:28,multipart/related,NULL,51,1
30,0.0,2016-08-11 06:31:29,multipart/related,NULL,51,1
24,0.0,2016-08-12 07:15:41,multipart/alternative,NULL,52,1
32,12.0,2016-08-12 11:15:31,text/html,7bit,NULL,1
25,10.0,2016-08-12 13:51:21,multipart/alternative,NULL,78,1
32,0.0,2016-08-12 14:43:06,multipart/alternative,NULL,77,1
19,0.0,2016-08-12 11:37:06,multipart/alternative,NULL,NULL,1
20,0.0,2016-08-11 21:39:05,multipart/alternative,NULL,60,1
26,0.0,2016-08-13 14:38:30,NULL,NULL,45,1
25,0.0,2016-08-14 23:55:22,multipart/alternative,NULL,NULL,1
33,0.0,2016-08-15 08:10:47,text/html,base64,49,1
39,0.0,2016-08-15 11:22:01,multipart/alternative,NULL,72,1
17,0.0,2016-08-15 16:26:26,multipart/mixed,NULL,NULL,1
19,0.0,2016-08-16 00:04:24,text/html,NULL,NULL,1
13,0.0,2016-08-17 16:33:53,multipart/alternative,NULL,63,1
20,0.0,2016-08-18 05:22:13,text/plain,7bit,47,1
29,0.0,2016-08-23 19:57:51,multipart/alternative,NULL,NULL,1
16,7.6923076923076925,2016-08-24 02:04:29,text/html,8bit,49,1
32,0.0,2016-08-28 01:14:20,multipart/alternative,NULL,NULL,1
24,0.0,2016-08-28 11:39:23,multipart/mixed,NULL,47,1
23,0.0,2016-08-29 13:42:50,NULL,NULL,NULL,1
32,0.0,2016-08-29 20:58:58,multipart/alternative,NULL,NULL,1
32,0.0,2016-08-29 20:58:58,multipart/alternative,NULL,NULL,1
NULL,NULL,2016-08-31 07:57:19,multipart/alternative,NULL,NULL,1
21,0.0,2016-08-31 17:55:40,multipart/alternative,NULL,64,1
24,0.0,2016-09-01 22:32:24,multipart/alternative,NULL,NULL,1
23,0.0,2016-09-03 21:12:02,multipart/alternative,NULL,31,1
23,0.0,2016-09-04 21:55:38,multipart/related,NULL,44,1
16,0.0,2016-09-08 02:09:19,multipart/alternative,NULL,76,1
27,5.0,2016-09-08 02:24:07,text/html,8bit,51,1
16,0.0,2016-09-08 07:46:25,multipart/alternative,NULL,76,1
24,0.0,2016-09-08 23:32:01,multipart/related,NULL,47,1
27,9.523809523809524,2016-09-09 22:22:36,multipart/alternative,NULL,80,1
18,0.0,2016-09-12 16:27:28,multipart/alternative,NULL,NULL,1
26,0.0,2016-09-18 22:46:09,multipart/mixed,NULL,62,1
28,0.0,2016-09-20 16:54:57,multipart/alternative,NULL,NULL,1
28,0.0,2016-09-21 03:11:57,multipart/related,NULL,63,1
20,0.0,2016-09-20 20:54:50,NULL,NULL,NULL,1
19,0.0,2016-09-20 23:07:59,multipart/alternative,NULL,50,1
28,0.0,2016-09-21 08:09:39,text/plain,quoted-printable,NULL,1
28,0.0,2016-09-21 12:05:07,multipart/alternative,NULL,NULL,1
13,0.0,2016-09-23 10:57:55,text/html,base64,49,1
3,0.0,2016-09-24 11:01:57,multipart/alternative,NULL,60,1
24,4.761904761904762,2016-09-25 15:26:11,text/html,quoted-printable,47,1
24,4.761904761904762,2016-09-25 19:56:04,text/html,quoted-printable,47,1
24,4.761904761904762,2016-09-26 00:23:36,text/html,quoted-printable,47,1
28,0.0,2016-09-26 14:32:36,multipart/alternative,NULL,NULL,1
33,0.0,2016-09-26 18:46:32,NULL,NULL,NULL,1
24,0.0,2016-09-28 09:25:02,multipart/alternative,NULL,NULL,1
14,0.0,2016-09-29 02:39:21,multipart/alternative,NULL,NULL,1
24,0.0,2016-10-03 03:57:14,multipart/alternative,NULL,NULL,1
24,0.0,2016-10-03 06:30:57,multipart/alternative,NULL,66,1
36,0.0,2016-10-03 15:43:32,multipart/related,NULL,45,1
36,0.0,2016-10-03 15:43:32,multipart/related,NULL,45,1
36,0.0,2016-10-03 21:13:12,multipart/related,NULL,45,1
30,0.0,2016-10-04 03:57:48,multipart/mixed,NULL,NULL,1
23,6.666666666666667,2016-10-04 20:36:16,multipart/alternative,NULL,74,1
19,6.25,2016-10-05,text/html,8bit,69,1
20,0.0,2016-10-06 15:34:13,text/plain,quoted-printable,74,1
20,0.0,2016-10-07 00:43:45,text/html,quoted-printable,NULL,1
20,12.5,2016-10-07 21:10:03,multipart/alternative,NULL,NULL,1
13,0.0,2016-10-09 00:34:50,text/html,base64,49,1
31,0.0,2016-10-09 15:37:18,multipart/mixed,NULL,49,1
24,0.0,2016-10-10 15:34:19,multipart/related,NULL,47,1
22,18.75,2016-10-13 14:43:17,multipart/alternative,NULL,75,1
19,0.0,2016-10-15 20:25:29,multipart/alternative,NULL,40,1
20,0.0,2016-10-15 23:16:04,multipart/alternative,NULL,NULL,1
25,0.0,2016-10-17 19:22:46,multipart/alternative,NULL,31,1
22,0.0,2016-10-20 15:12:17,multipart/mixed,NULL,NULL,1
24,15.789473684210526,2016-10-20 15:25:20,multipart/alternative,NULL,51,1
19,0.0,2016-10-20 05:47:07,multipart/alternative,NULL,NULL,1
22,0.0,2016-10-20 11:01:49,multipart/alternative,NULL,NULL,1
32,0.0,2016-10-21 12:18:45,multipart/alternative,NULL,NULL,1
30,0.0,2016-10-21 18:21:21,text/plain,quoted-printable,65,1
24,0.0,2016-10-23 07:44:22,multipart/related,NULL,47,1
21,0.0,2016-10-24 14:22:35,multipart/mixed,NULL,NULL,1
16,0.0,2016-10-25 12:51:55,multipart/alternative,NULL,NULL,1
24,0.0,2016-10-25 18:53:51,multipart/mixed,NULL,NULL,1
20,0.0,2016-10-26 03:08:43,NULL,NULL,NULL,1
56,2.083333333333333,2016-10-26 15:13:30,multipart/alternative,NULL,NULL,1
22,0.0,2016-10-27 17:27:08,multipart/alternative,NULL,NULL,1
21,0.0,2016-10-27 22:03:54,multipart/alternative,NULL,NULL,1
33,26.08695652173913,2016-10-28 18:57:18,multipart/alternative,NULL,48,1
31,0.0,2016-10-31 00:49:12,multipart/alternative,NULL,NULL,1
NULL,NULL,2016-10-31 10:56:49,multipart/alternative,NULL,NULL,1
21,0.0,2016-10-29 04:55:33,multipart/alternative,NULL,NULL,1
30,0.0,2016-11-01 03:44:08,NULL,NULL,31,1
28,0.0,2016-11-01 07:20:16,text/html,7bit,42,1
27,0.0,2016-11-01 07:08:31,multipart/related,NULL,45,1
19,0.0,2016-11-01 07:50:35,multipart/alternative,NULL,55,1
32,0.0,2016-11-01 02:38:21,multipart/alternative,NULL,NULL,1
25,0.0,2016-11-01 07:54:38,multipart/alternative,NULL,NULL,1
41,0.0,2016-11-01 11:24:03,multipart/related,NULL,47,1
28,0.0,2016-11-01 11:27:06,text/html,7bit,42,1
27,0.0,2016-11-03 12:59:01,text/html,quoted-printable,49,1
27,0.0,2016-11-04 10:38:07,NULL,NULL,NULL,1
30,8.0,2016-11-04 22:23:17,multipart/mixed,NULL,47,1
32,4.0,2016-11-05 03:59:09,text/html,NULL,NULL,1
22,0.0,2016-11-07 09:23:03,multipart/alternative,NULL,68,1
13,0.0,2016-11-09 11:31:25,multipart/alternative,NULL,NULL,1
13,0.0,2016-11-09 14:58:16,multipart/alternative,NULL,NULL,1
25,0.0,2016-11-09 16:58:56,multipart/alternative,NULL,52,1
41,8.823529411764707,2016-11-10 20:06:17,multipart/mixed,NULL,49,1
35,0.0,2016-11-12 00:16:45,multipart/mixed,NULL,NULL,1
19,0.0,2016-11-06 20:52:40,multipart/alternative,NULL,NULL,1
15,0.0,2016-11-15 00:05:00,multipart/alternative,NULL,NULL,1
24,15.789473684210526,2016-11-16 11:41:13,multipart/alternative,NULL,59,1
18,0.0,2016-11-17 18:51:19,text/html,7bit,NULL,1
28,0.0,2016-11-18 07:12:03,text/html,8bit,60,1
14,0.0,2016-11-18 00:09:38,text/plain,quoted-printable,NULL,1
41,0.0,2016-11-19 18:42:50,text/html,quoted-printable,49,1
17,0.0,2016-11-21 17:46:45,multipart/mixed,NULL,NULL,1
26,0.0,2016-11-22 09:27:39,multipart/alternative,NULL,NULL,1
27,26.31578947368421,2016-11-27 12:25:15,multipart/alternative,NULL,NULL,1
16,7.6923076923076925,2016-11-28 15:34:48,multipart/alternative,NULL,NULL,1
24,0.0,2016-11-28 18:26:34,multipart/related,NULL,47,1
15,0.0,2016-11-28 21:40:36,multipart/alternative,NULL,59,1
24,0.0,2016-11-29 12:11:38,multipart/mixed,NULL,47,1
16,0.0,2016-11-29 13:36:21,multipart/mixed,NULL,60,1
17,0.0,2016-11-30 15:54:46,multipart/mixed,8bit,66,1
13,0.0,2016-12-02 16:44:33,multipart/alternative,NULL,NULL,1
26,0.0,2016-12-03 13:48:31,NULL,NULL,55,1
31,22.727272727272727,2016-12-04 15:57:27,multipart/alternative,NULL,69,1
27,9.090909090909092,2016-12-07 17:44:00,multipart/alternative,NULL,68,1
